Age,Workclass,EdNum,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,Country
60,2,9,2,4,0,4,1,0,0,40,38
29,2,9,4,2,3,4,1,3325,0,40,38
48,2,9,2,6,0,4,1,0,0,40,38
23,3,10,4,3,3,4,1,0,0,40,38
26,2,9,4,2,1,4,1,4416,0,40,38
43,4,9,2,4,0,4,1,0,0,30,38
41,2,10,5,0,1,4,0,0,0,38,38
20,2,10,4,13,3,4,1,0,0,30,38
47,2,10,2,3,0,4,1,0,0,60,38
21,2,9,4,11,1,4,0,0,0,33,38
35,2,9,2,5,0,4,1,0,0,48,38
37,4,9,2,3,0,4,1,0,0,60,38
26,2,11,4,0,3,4,0,0,0,40,38
41,2,9,5,7,4,4,0,0,0,15,38
52,4,10,2,11,0,4,1,0,0,55,38
22,2,10,4,12,4,4,0,0,0,50,38
46,3,10,2,11,0,4,1,0,0,60,38
56,2,9,2,13,0,4,1,0,0,60,38
34,2,9,4,7,1,2,0,0,0,25,38
39,5,9,4,7,4,4,0,0,0,55,38
43,3,10,2,3,0,4,1,0,0,40,38
46,2,11,0,3,4,4,0,0,0,45,38
36,2,9,2,3,0,4,1,0,0,48,38
22,2,9,4,11,1,4,1,0,0,40,38
27,2,9,4,2,1,4,1,0,1741,40,38
18,2,10,4,6,3,4,0,0,0,23,38
30,5,9,5,0,4,2,0,0,0,40,38
27,2,9,2,5,0,0,1,0,0,8,38
19,2,9,4,5,1,4,1,0,0,40,38
35,2,9,2,0,0,4,1,0,0,40,38
45,5,9,5,0,3,4,0,0,0,40,38
37,2,9,4,5,1,4,1,0,0,40,38
26,2,9,4,6,2,4,1,0,0,40,38
52,2,10,0,3,4,4,0,0,0,40,38
39,2,10,2,11,0,4,1,0,0,40,38
53,2,9,0,6,4,2,1,0,0,32,38
51,2,9,5,6,1,4,1,0,1876,40,38
38,2,9,0,7,1,4,1,0,0,32,38
40,2,11,2,7,0,4,1,0,0,15,38
58,2,9,2,2,0,4,1,0,0,40,38
20,2,9,4,0,1,4,0,0,0,40,38
34,2,10,2,3,0,4,1,0,0,45,38
51,2,9,0,6,3,2,1,0,0,40,38
55,2,9,2,2,0,4,1,0,0,45,38
37,2,9,2,9,0,4,1,0,0,40,3
30,2,10,4,12,4,4,0,0,0,40,38
24,2,10,4,11,1,4,0,0,0,37,38
40,2,10,2,11,0,4,1,0,0,40,38
53,2,9,2,2,0,4,1,0,0,40,38
29,2,10,4,12,4,2,0,0,0,40,38
30,2,9,2,11,0,4,1,0,0,40,38
28,2,12,2,6,0,4,1,0,0,40,38
20,2,10,4,12,3,4,0,0,0,20,38
20,2,12,4,13,3,4,1,0,0,20,38
21,2,10,4,2,3,4,1,0,0,40,38
19,2,9,4,6,3,4,1,0,0,40,38
42,2,10,2,11,0,4,1,0,0,45,38
43,2,9,0,0,4,4,0,0,0,58,38
67,2,10,0,0,1,4,1,7978,0,35,38
32,2,9,4,8,4,4,0,0,0,40,25
40,2,11,5,2,1,4,0,0,0,60,38
25,2,9,0,2,3,4,1,0,0,40,38
31,2,10,4,0,1,4,0,0,0,45,38
53,3,10,2,3,0,4,1,0,0,60,38
33,2,12,0,3,3,4,0,0,0,40,38
62,2,9,2,11,0,1,1,0,0,40,29
22,2,11,4,11,1,4,0,0,0,37,38
18,3,9,4,7,4,1,0,0,0,30,18
22,2,10,4,5,2,4,1,0,0,24,25
32,2,10,4,3,2,4,1,0,0,40,38
25,2,10,4,11,1,4,1,0,0,38,38
75,2,9,2,11,0,4,1,2653,0,20,38
64,4,10,2,3,0,4,1,0,1421,35,38
67,2,10,0,3,1,4,0,0,0,40,38
28,1,10,3,0,4,4,0,0,0,40,38
45,4,12,2,11,0,4,1,5178,0,40,38
38,2,9,2,12,0,4,1,0,0,40,38
51,2,11,4,9,3,4,0,0,0,40,38
44,2,9,2,2,0,4,1,0,0,40,38
65,4,9,2,11,0,4,1,0,0,55,38
63,2,9,2,2,0,4,1,0,0,40,38
37,2,9,0,7,1,4,0,0,0,30,38
53,4,11,5,2,1,4,1,0,0,40,30
57,2,12,6,0,2,4,0,0,0,40,38
33,4,9,2,11,0,4,1,0,0,70,38
51,2,9,2,3,0,4,1,4386,0,55,38
35,4,9,2,13,0,0,1,0,0,40,38
60,2,10,2,7,0,4,1,0,0,40,38
26,2,11,4,2,3,4,1,0,0,48,38
52,2,11,0,7,1,4,1,0,0,32,38
41,0,10,2,9,0,4,1,0,0,44,38
23,2,10,4,0,3,4,0,0,1617,25,38
31,2,10,5,11,4,1,1,0,0,40,34
26,2,9,4,0,4,4,0,0,0,35,38
36,2,9,2,2,0,4,1,15024,0,56,38
72,4,10,2,2,0,4,1,0,0,35,38
21,2,12,4,0,1,4,0,0,0,10,38
60,2,9,2,13,0,4,1,0,0,50,38
23,2,10,4,2,3,4,1,0,0,40,21
25,2,10,4,0,1,4,1,0,0,42,38
65,2,9,0,0,1,4,0,0,0,40,38
48,2,9,0,7,1,4,0,0,0,35,38
23,2,10,4,11,3,1,0,0,0,40,38
42,2,9,4,7,1,4,0,0,0,40,38
20,2,10,4,0,3,4,0,0,0,20,38
59,2,9,2,7,0,4,1,0,0,40,38
41,2,9,2,2,0,4,1,0,0,40,38
22,1,12,4,0,3,2,0,0,0,35,13
36,2,10,2,2,0,4,1,0,0,40,38
33,2,9,4,0,1,4,1,0,0,40,38
28,2,10,4,9,1,2,1,0,0,40,38
42,2,9,0,2,4,4,1,0,0,40,38
56,1,10,2,0,5,4,0,0,0,15,38
47,2,10,5,0,4,4,0,0,0,50,38
29,0,10,2,0,0,4,1,0,0,40,38
30,2,12,4,11,1,4,1,0,0,40,8
52,0,9,2,10,0,4,1,0,0,40,38
37,2,9,4,2,4,4,1,0,0,40,38
20,2,10,4,0,3,4,0,0,0,24,38
37,2,9,2,11,0,2,1,0,0,40,38
19,2,10,4,0,1,4,0,0,0,40,38
23,2,10,4,0,3,1,0,0,0,40,29
34,2,10,0,13,1,4,1,0,0,66,38
34,2,9,0,0,4,4,0,0,0,40,38
28,2,9,2,11,0,4,1,0,0,35,38
34,2,12,4,0,3,2,0,0,0,38,38
56,2,9,2,2,0,4,1,0,0,40,38
26,2,10,2,6,0,0,1,0,0,40,38
33,2,12,0,6,1,4,0,0,0,42,38
32,2,11,0,0,1,4,0,0,0,40,38
20,2,10,4,7,1,4,1,0,0,35,38
40,2,9,4,4,1,4,1,0,0,55,38
51,2,11,2,12,0,4,1,0,0,40,38
47,2,9,0,0,4,4,0,0,0,40,38
50,2,9,0,0,1,4,0,0,0,40,38
43,2,9,2,2,0,4,1,0,0,40,38
35,2,12,4,6,1,4,0,0,0,44,38
39,0,10,2,0,0,4,1,0,0,40,38
42,2,10,2,5,0,4,1,0,0,40,25
46,2,9,0,2,2,4,1,0,0,40,38
28,1,10,4,10,3,4,1,0,0,40,38
45,2,12,2,5,0,4,1,0,0,40,38
50,3,9,2,11,5,4,0,0,0,30,38
39,2,10,2,2,0,4,1,0,0,45,38
48,2,10,0,5,3,4,1,2176,0,40,38
26,1,9,4,2,1,4,1,0,0,40,38
21,2,10,4,7,3,4,1,0,0,40,38
29,2,9,4,7,4,2,0,0,0,40,23
31,5,10,2,2,0,4,1,0,0,35,38
90,4,10,2,4,0,4,1,0,0,40,38
38,2,9,0,7,4,2,0,0,0,32,38
22,2,12,4,5,3,2,1,0,0,20,22
40,2,9,2,9,0,4,1,0,0,40,38
31,2,12,4,9,2,1,0,0,0,40,29
26,2,10,0,3,1,4,0,0,0,40,38
35,2,9,2,0,5,4,0,4386,0,35,38
45,2,9,2,6,0,2,1,3137,0,35,38
38,0,10,0,12,4,2,0,0,0,40,38
24,2,9,2,7,0,4,1,0,0,39,38
37,0,10,2,2,0,4,1,0,0,40,38
40,2,9,2,3,0,4,1,0,0,50,38
25,5,12,4,0,3,4,0,0,0,40,38
41,2,9,0,2,4,4,0,0,0,60,38
27,2,9,4,2,1,4,1,0,0,40,38
28,2,9,4,6,1,4,0,0,0,40,38
57,2,10,2,11,0,4,1,0,0,40,38
64,2,9,0,7,1,4,0,0,1762,79,38
46,2,9,2,0,0,4,1,0,0,40,38
20,2,11,4,6,4,4,0,0,0,40,38
24,2,9,2,0,5,4,0,0,0,40,38
20,2,10,4,7,3,4,1,0,0,25,38
37,2,9,4,10,1,4,1,0,0,40,38
49,5,9,2,2,0,4,1,0,0,40,31
36,5,11,2,12,0,1,1,0,0,37,16
39,2,9,2,6,0,4,1,2829,0,40,38
25,2,9,2,2,0,4,1,0,0,40,38
35,0,10,4,5,4,4,0,0,0,40,38
66,2,9,6,2,1,4,1,0,0,16,38
61,2,9,0,13,1,4,1,0,1564,40,38
52,4,9,2,4,0,4,1,0,0,70,38
21,5,10,4,9,1,4,0,0,0,8,38
34,2,9,0,8,4,2,0,0,0,30,38
21,2,10,4,6,3,4,1,0,0,40,38
37,2,9,2,2,0,4,1,0,0,40,38
32,2,10,2,12,0,4,1,0,0,45,38
32,2,10,2,3,5,4,0,0,0,55,38
21,2,10,4,0,4,2,0,0,0,40,38
49,2,10,0,12,1,4,1,0,0,40,38
31,3,9,2,3,0,4,1,0,0,40,38
28,2,9,2,3,0,4,1,0,0,40,38
35,2,10,0,11,4,4,0,0,0,30,38
23,2,10,4,7,3,4,1,0,0,30,38
58,4,10,2,4,0,4,1,0,0,60,38
44,2,10,0,6,4,4,1,0,0,58,38
25,2,10,2,11,0,4,1,2885,0,43,38
23,2,9,4,5,1,4,1,0,0,40,38
31,2,11,4,13,3,4,1,0,1980,60,38
37,2,12,2,12,0,4,1,0,0,50,38
41,5,10,0,0,1,4,0,0,0,40,38
40,2,9,2,2,0,4,1,0,0,60,38
55,1,10,2,9,0,4,1,0,0,40,38
44,2,10,0,6,1,4,1,0,0,50,38
23,2,9,4,7,3,4,1,0,0,40,38
34,2,9,2,7,0,4,1,0,0,20,38
38,2,10,2,5,0,2,1,0,0,40,38
21,2,10,4,0,1,4,0,0,0,25,38
40,2,10,0,12,1,4,1,0,0,40,38
37,1,9,2,10,0,4,1,0,0,40,38
61,1,9,2,10,0,4,1,0,0,40,38
38,2,10,2,2,0,4,1,0,0,36,38
41,2,10,0,0,4,4,0,0,0,40,38
61,1,9,2,4,0,4,1,0,0,48,38
18,2,10,4,5,3,4,1,0,0,30,38
30,2,12,4,12,1,4,0,0,0,40,38
42,2,10,4,0,3,4,0,0,0,40,38
23,0,10,4,0,1,4,1,0,0,60,38
21,2,10,4,7,3,4,1,0,0,30,38
41,4,10,0,2,1,4,1,0,0,40,38
54,2,9,2,2,0,4,1,0,1628,40,38
30,2,9,4,3,1,4,1,0,0,50,38
31,2,9,4,2,2,4,1,0,0,40,38
34,2,9,4,7,1,1,1,0,0,40,23
41,0,12,2,9,0,4,1,0,0,40,38
50,4,9,2,4,0,4,1,0,0,84,38
18,2,10,4,7,3,4,0,0,0,25,38
20,2,10,4,0,3,4,0,0,0,20,38
35,2,9,4,6,1,4,0,0,0,40,38
38,2,9,2,3,0,4,1,0,0,60,38
53,2,10,6,0,2,4,0,0,0,22,38
36,2,12,2,9,0,4,1,0,0,40,38
29,2,9,2,6,0,0,1,0,0,45,38
39,2,12,0,9,1,4,1,0,0,60,38
50,2,10,2,13,0,4,1,0,0,70,38
45,3,10,2,11,0,4,1,0,0,30,38
47,2,9,0,0,1,4,0,0,0,40,38
38,2,9,2,11,0,4,1,0,0,70,38
32,2,9,5,7,3,4,0,0,0,37,38
36,2,10,4,13,1,4,1,0,0,40,38
21,2,10,4,13,3,4,1,0,0,10,38
52,2,10,0,6,1,4,0,0,0,40,38
21,2,10,4,12,3,4,1,0,1602,16,38
25,2,9,4,2,1,4,1,0,0,40,38
33,5,9,2,2,0,4,1,0,0,40,38
28,2,12,4,11,1,4,0,0,0,60,38
40,2,10,2,0,5,4,0,7298,0,40,38
26,2,10,4,2,3,4,1,0,0,40,38
52,2,10,2,11,3,4,0,0,0,40,38
27,2,9,2,13,0,2,1,0,0,60,38
22,2,10,4,0,1,4,0,0,0,20,38
36,2,9,0,13,1,4,0,0,0,40,38
43,2,10,2,9,0,4,1,0,0,40,38
43,2,9,4,7,1,2,0,0,0,96,38
28,2,9,4,13,4,4,1,0,0,55,38
26,2,9,4,7,3,4,0,0,0,40,38
21,2,9,0,11,2,4,0,0,0,40,38
34,2,10,0,7,4,4,0,0,0,40,38
33,1,9,0,2,4,4,1,0,0,40,38
21,2,10,4,11,3,4,1,0,0,8,38
22,2,9,2,2,0,4,1,0,0,30,38
51,2,9,4,0,1,4,0,0,0,35,38
36,0,10,2,5,0,4,1,0,0,50,38
56,2,9,2,6,0,4,1,0,0,40,21
41,2,10,5,6,1,2,1,0,0,40,38
24,2,10,4,11,3,4,0,0,0,17,38
33,2,11,2,2,0,4,1,0,0,45,38
24,2,10,4,0,3,4,0,3325,0,52,5
41,2,10,2,11,0,4,1,0,0,50,38
43,2,10,4,7,1,4,1,0,0,40,38
35,2,11,0,3,4,4,1,0,0,40,38
40,2,10,0,0,4,4,0,0,0,40,38
19,2,10,4,7,3,4,0,0,0,20,38
49,2,10,6,11,4,4,0,0,0,30,38
54,2,9,2,11,0,4,1,0,0,40,38
23,2,10,4,9,1,4,1,0,0,20,38
58,2,9,4,13,3,4,1,0,0,40,1
35,2,9,2,3,5,4,0,0,0,40,38
70,2,9,2,13,0,4,1,3471,0,33,38
18,2,9,4,11,3,1,1,0,0,15,38
41,4,9,2,3,0,4,1,0,0,50,38
25,2,9,2,13,0,4,1,0,0,50,38
41,2,10,5,3,1,2,0,0,0,40,38
27,2,9,2,3,5,4,0,0,0,40,38
50,2,10,2,7,0,4,1,0,0,44,38
42,2,12,4,0,1,4,1,0,0,46,38
23,2,9,4,2,4,4,1,0,0,40,38
22,2,11,4,3,4,1,1,0,0,40,34
28,2,9,2,5,0,4,1,0,0,38,38
46,2,10,0,11,4,4,0,0,0,40,38
34,0,10,2,0,0,2,1,0,0,40,38
60,2,9,2,9,0,4,1,0,0,40,38
33,2,10,2,13,0,2,1,0,0,40,38
46,2,12,0,11,4,4,0,0,0,38,38
51,2,10,2,11,0,4,1,0,0,60,38
59,2,10,0,9,1,4,0,0,0,48,38
24,2,9,4,2,1,4,1,0,0,40,38
21,2,9,4,5,3,4,0,0,0,35,38
18,2,9,4,5,3,4,1,0,0,20,38
54,2,9,2,9,0,4,1,0,0,40,38
37,2,10,0,5,3,4,1,0,1504,40,38
41,4,10,2,2,0,4,1,0,0,50,38
19,2,9,4,2,3,4,1,0,0,20,38
47,2,9,0,13,1,4,1,0,1590,40,38
46,2,9,2,6,0,4,1,0,0,40,38
38,2,9,2,3,0,4,1,0,0,44,38
30,2,10,4,2,1,2,1,0,0,40,38
47,2,10,5,7,1,4,1,0,0,21,38
59,2,10,2,3,0,4,1,0,0,40,38
49,2,10,0,9,1,4,1,14084,0,44,38
28,2,9,4,0,1,2,1,0,0,40,22
37,2,9,0,7,1,4,0,0,0,40,38
37,2,9,2,13,0,4,1,0,0,40,38
19,2,9,4,4,3,2,1,0,0,30,38
46,2,9,0,0,1,4,1,0,0,40,32
35,2,9,4,2,4,4,1,0,0,35,38
44,4,10,4,0,1,4,0,0,0,45,38
33,4,10,2,11,0,4,1,0,0,25,38
32,2,9,4,6,1,4,0,0,0,40,38
48,2,9,0,11,4,4,0,0,0,30,38
73,2,11,6,9,1,4,1,25124,0,60,38
40,2,9,4,0,4,2,0,0,0,35,38
21,2,12,4,0,1,4,0,0,0,25,38
41,3,12,2,4,0,4,1,0,1977,50,38
35,2,9,2,5,0,4,1,0,0,45,38
51,2,9,2,13,0,4,1,5013,0,40,38
19,2,10,4,0,3,1,0,0,0,40,29
37,4,9,2,4,0,4,1,0,0,72,38
23,0,10,4,1,2,4,1,0,0,40,38
30,5,9,4,11,4,2,0,0,0,40,38
63,2,12,0,3,1,4,1,0,0,40,38
23,2,10,4,11,1,4,0,0,1974,40,38
50,2,9,2,2,0,4,1,3103,0,40,38
28,2,9,2,6,0,4,1,0,0,40,38
30,2,9,0,2,1,4,1,0,0,30,38
19,2,10,4,7,3,4,0,0,0,26,38
42,2,9,2,13,0,4,1,0,0,60,38
37,4,9,2,9,0,4,1,0,0,40,38
20,2,9,4,3,4,2,0,0,0,40,38
36,2,10,2,13,0,4,1,0,0,45,38
43,2,10,2,2,0,4,1,0,1485,50,38
36,2,10,0,7,1,4,0,0,0,40,38
45,2,10,0,7,1,4,0,0,0,40,38
40,2,11,2,2,0,4,1,0,0,40,38
41,1,9,0,9,4,1,0,0,0,40,38
35,2,9,4,2,4,4,1,0,0,50,38
40,2,9,2,3,0,4,1,7688,0,55,38
53,2,10,0,0,4,4,0,1471,0,40,38
40,2,10,0,2,1,4,1,0,0,40,38
46,4,10,2,9,0,4,1,0,0,35,38
35,2,10,0,0,4,4,0,0,0,55,38
46,5,10,2,3,0,4,1,0,1740,40,38
26,2,9,2,7,5,4,0,0,0,30,38
19,2,10,4,0,3,4,1,0,0,30,38
33,2,9,2,6,0,4,1,0,0,40,38
31,2,9,2,6,0,4,1,0,0,40,38
67,2,9,0,8,4,2,0,1848,0,99,38
34,2,9,2,4,0,2,1,0,0,40,38
41,3,9,2,3,0,4,1,0,0,50,1
50,2,9,6,0,1,0,0,0,0,40,38
49,2,10,5,3,1,4,0,0,0,45,38
34,2,10,4,5,2,4,1,0,0,20,38
42,2,10,2,9,5,4,0,0,0,50,38
52,0,10,2,3,5,1,0,0,0,40,38
45,2,9,2,6,0,4,1,0,0,40,38
22,2,9,4,11,4,4,0,0,0,40,28
38,2,10,2,2,0,4,1,0,0,48,38
32,2,9,2,11,0,4,1,0,0,55,38
52,0,9,4,0,1,4,1,0,0,48,38
35,2,10,2,11,0,4,1,0,0,40,38
60,2,10,3,0,4,2,0,0,0,40,38
33,4,12,4,7,1,2,1,0,0,32,38
25,2,9,4,11,3,4,1,0,0,40,38
20,2,9,0,11,1,2,0,0,0,40,38
33,2,11,2,2,0,2,1,0,0,40,38
35,2,9,2,5,0,4,1,0,0,50,38
24,2,9,4,2,3,4,1,0,0,40,38
49,2,9,0,12,4,4,1,0,0,40,38
49,5,10,2,9,0,4,1,0,0,50,38
21,2,10,4,13,3,4,1,0,0,30,38
23,0,10,2,0,2,4,0,0,0,40,38
34,2,10,2,7,0,4,1,0,0,62,25
29,2,10,2,3,0,4,1,0,0,55,38
30,2,9,4,3,1,2,1,0,0,40,38
50,2,9,4,12,3,4,1,0,0,15,38
61,2,9,2,6,0,4,1,0,0,40,38
42,4,11,2,3,0,4,1,0,0,60,38
35,2,10,2,2,0,4,1,0,0,50,38
46,2,9,2,2,0,4,1,0,0,40,38
33,4,11,2,4,0,4,1,0,0,65,38
23,2,10,4,11,1,4,1,0,0,25,38
38,2,9,4,7,4,4,0,0,0,40,38
37,2,9,2,2,3,4,1,3137,0,40,38
23,2,12,4,9,1,4,0,0,0,52,38
33,2,9,2,2,0,4,1,0,0,40,38
41,2,9,2,2,0,4,1,0,0,40,38
19,2,10,4,7,3,4,1,0,0,3,38
41,2,10,2,2,0,4,1,0,0,40,38
42,1,9,2,3,0,4,1,0,0,60,38
40,2,9,5,13,4,2,0,0,0,40,38
26,2,10,2,11,0,4,1,0,0,50,38
32,2,10,4,10,1,4,0,0,0,40,38
27,2,9,2,13,0,4,1,0,0,45,38
51,2,9,0,2,3,2,1,0,0,40,38
37,2,9,2,7,2,2,0,0,0,35,38
31,2,9,2,6,0,4,1,0,0,40,38
37,1,10,3,0,4,2,0,0,0,40,38
38,2,9,4,2,1,4,1,0,0,40,38
34,2,10,2,9,0,4,1,0,0,50,38
53,2,9,2,2,0,4,1,0,0,40,38
40,2,10,0,6,1,2,1,0,0,40,38
46,4,10,0,3,1,4,1,0,0,50,38
47,2,9,2,2,0,4,1,0,1977,45,38
41,2,9,0,2,1,4,1,13550,0,44,38
29,2,10,3,11,3,1,0,0,0,26,18
39,2,10,2,2,0,4,1,0,0,50,38
24,2,9,0,3,1,4,0,0,0,45,38
32,2,9,2,2,0,4,1,0,0,40,38
41,2,11,4,7,1,4,1,0,0,45,38
30,2,9,5,7,3,4,0,0,0,36,38
34,2,10,2,12,0,4,1,0,0,40,38
34,2,10,4,6,1,4,1,0,0,40,8
22,2,9,4,7,3,2,0,0,0,40,38
58,2,9,5,7,1,4,0,2907,0,43,38
35,2,9,2,7,0,4,1,0,0,40,40
53,1,12,2,12,0,4,1,0,0,45,38
34,2,9,4,6,4,4,1,0,0,40,38
59,2,9,6,3,4,4,0,0,0,50,38
52,2,9,6,2,1,4,1,0,0,40,38
47,4,9,2,11,0,4,1,0,0,75,38
22,2,9,4,7,1,4,0,0,0,40,38
51,0,9,2,7,0,4,1,0,0,40,38
25,3,12,4,11,1,4,1,0,0,60,38
23,2,9,4,13,3,4,1,0,0,30,38
18,2,10,4,7,3,4,1,0,0,20,38
43,2,9,6,2,4,4,0,0,0,40,21
58,4,12,2,2,5,4,0,0,0,20,38
50,4,9,2,3,0,4,1,0,0,32,38
29,2,9,2,6,0,4,1,0,0,40,38
47,2,10,0,9,1,4,1,0,0,48,38
51,2,11,2,13,0,4,1,0,0,99,38
46,2,10,4,7,1,1,1,0,0,45,38
40,2,11,2,5,3,1,1,0,0,40,29
61,2,10,0,0,4,4,0,0,0,43,38
46,2,9,0,2,1,4,1,0,0,55,38
19,2,10,4,12,3,4,1,0,1719,16,38
37,2,9,4,2,3,4,1,0,0,40,38
43,1,10,2,10,0,4,1,0,1887,40,38
57,2,9,2,10,0,4,1,0,0,40,38
49,2,9,0,2,4,4,1,0,0,40,38
60,4,9,4,4,4,4,1,0,0,42,38
65,2,9,2,2,0,4,1,0,0,40,38
36,2,9,0,0,4,2,0,0,0,40,38
46,2,9,4,7,4,4,0,0,0,24,38
22,2,10,4,6,1,4,0,0,0,35,38
29,2,9,2,7,5,4,0,0,1902,35,38
68,2,10,0,8,2,4,0,0,0,30,38
22,2,10,4,12,2,4,0,0,0,40,38
50,2,9,4,3,1,4,1,0,0,40,38
38,2,9,2,2,0,4,1,0,0,40,38
38,4,12,2,13,0,4,1,0,0,40,38
57,2,9,2,6,0,4,1,4386,0,40,38
63,2,9,6,7,2,4,0,0,0,40,38
25,2,9,4,2,2,4,0,0,0,40,38
42,2,9,4,6,1,4,0,0,0,40,38
46,2,10,2,2,0,4,1,0,0,45,38
51,2,12,2,11,0,4,1,0,0,50,38
27,2,10,2,2,0,4,1,0,0,60,38
39,2,9,2,6,0,4,1,0,0,40,38
56,2,9,2,2,0,4,1,0,0,40,38
57,2,9,2,6,0,4,1,0,0,40,38
49,1,9,0,0,1,4,0,594,0,10,38
24,2,9,2,6,5,4,0,0,0,40,38
69,2,9,0,0,1,4,0,0,0,25,38
49,2,9,2,11,0,4,1,0,0,40,38
31,2,11,4,0,4,2,0,0,0,40,38
32,1,10,4,0,4,2,0,0,0,40,38
24,1,12,4,9,3,4,0,0,0,2,38
39,2,9,2,13,0,4,1,0,0,40,38
66,1,9,6,0,4,4,0,0,0,35,38
46,5,10,2,3,0,2,1,7688,0,38,38
44,2,9,2,9,0,4,1,0,0,40,38
55,2,9,2,0,0,4,1,0,0,40,38
34,2,10,2,3,5,4,0,0,0,48,38
34,2,10,2,9,0,2,1,0,0,40,22
25,2,9,4,0,3,4,0,0,0,40,38
34,4,9,2,3,0,4,1,0,0,60,38
46,4,9,0,7,4,4,0,0,0,40,38
35,2,10,4,11,1,4,0,0,0,40,38
51,5,9,6,0,4,4,0,0,0,40,38
29,2,9,4,0,3,2,0,0,0,60,38
19,2,9,4,11,3,4,0,0,0,8,38
38,2,9,4,2,4,2,0,0,0,40,38
66,2,9,2,11,0,4,1,0,0,40,38
61,2,9,2,13,0,4,1,0,0,40,38
20,2,10,4,0,3,4,1,0,0,48,38
52,2,9,2,2,0,4,1,0,0,40,38
49,2,9,2,6,0,4,1,4064,0,50,38
27,2,10,4,2,1,2,1,0,0,40,38
54,2,10,2,11,0,4,1,0,0,40,38
26,2,12,2,9,5,4,0,0,0,75,38
31,2,9,0,2,1,4,1,0,0,45,38
64,3,12,2,11,0,4,1,0,1887,50,38
25,2,9,2,13,0,4,1,0,0,60,38
25,2,10,4,12,3,4,0,0,0,40,38
29,2,9,2,4,0,4,1,0,0,60,38
45,2,9,6,11,4,4,0,0,0,45,38
39,2,11,6,3,4,4,0,0,3004,40,38
52,2,9,6,8,2,4,0,0,0,40,38
31,3,9,0,7,4,4,1,0,0,30,38
48,2,9,2,2,0,4,1,0,0,40,38
21,2,10,4,11,3,2,0,0,0,30,38
27,2,9,4,5,2,0,1,0,0,40,38
70,1,9,6,0,1,4,0,0,0,12,38
32,4,10,2,2,0,4,1,0,0,55,38
50,2,10,2,2,0,4,1,0,0,40,38
38,1,9,2,5,5,4,0,3103,0,50,38
39,2,9,4,13,3,4,1,0,0,40,38
21,2,10,4,11,3,4,1,0,0,40,38
40,2,9,0,2,1,4,1,0,0,40,38
28,2,10,2,2,0,4,1,0,0,40,38
32,2,10,2,2,0,4,1,0,0,40,38
39,2,9,2,13,0,4,1,0,0,55,38
31,2,9,2,2,0,4,1,0,0,52,38
35,2,11,2,12,0,4,1,0,0,52,38
25,2,10,4,11,3,4,0,0,0,40,38
45,2,10,2,12,5,4,0,0,0,40,38
58,2,9,2,13,0,4,1,0,0,45,38
22,2,9,2,2,3,4,1,0,0,40,38
26,2,9,2,2,0,4,1,0,0,40,38
35,1,9,4,11,3,2,1,0,0,38,38
23,2,11,4,0,1,4,0,0,0,40,38
51,2,9,0,0,4,4,0,4787,0,24,38
32,2,11,2,2,0,4,1,0,0,50,38
19,2,9,4,2,3,4,1,0,0,40,38
30,2,9,4,2,1,4,1,0,0,40,38
19,5,10,4,7,1,4,1,594,0,24,38
37,2,12,0,2,1,2,1,0,0,40,38
26,2,12,2,6,0,4,1,5178,0,40,38
44,2,9,2,13,0,4,1,0,0,40,38
54,0,9,4,0,4,4,0,0,0,40,25
46,4,9,3,2,1,1,1,0,0,45,18
30,2,9,5,6,1,2,1,0,0,40,38
36,2,9,4,2,3,2,1,0,0,40,38
21,4,9,4,7,3,4,0,0,0,50,38
25,2,10,4,7,3,4,0,0,0,25,38
50,2,10,0,0,4,4,0,3418,0,38,38
44,2,10,2,11,5,4,0,4386,0,40,38
25,2,9,2,2,0,4,1,0,0,45,38
64,2,10,0,3,4,4,0,0,0,40,38
28,2,9,2,13,0,4,1,0,0,60,38
25,2,10,4,11,3,4,1,0,0,20,38
33,2,10,4,7,1,4,0,0,0,28,38
73,4,10,2,11,0,4,1,0,0,6,38
45,2,9,2,3,0,4,1,0,0,60,38
48,2,10,2,3,0,4,1,0,0,50,38
23,2,9,4,7,1,4,1,0,0,40,7
60,2,10,4,0,1,4,0,0,0,38,38
39,2,9,2,2,0,4,1,0,0,30,38
45,2,10,0,0,4,4,0,0,0,48,38
46,2,9,2,2,0,4,1,0,0,40,38
23,2,10,4,12,3,4,1,0,0,25,38
20,2,10,4,7,3,2,1,0,0,20,38
37,2,11,0,9,1,4,0,8614,0,45,38
41,4,9,2,6,0,4,1,0,0,25,38
39,2,9,2,13,0,4,1,0,0,60,38
41,2,9,2,6,0,4,1,0,0,40,38
64,2,9,2,13,0,4,1,0,0,16,38
59,2,9,2,13,0,4,1,0,0,45,38
44,2,11,0,13,1,4,1,0,0,40,38
31,2,9,4,2,1,4,1,0,0,45,38
61,2,9,0,0,1,1,0,0,0,40,23
32,2,10,2,10,0,4,1,0,0,46,5
55,0,9,2,3,0,4,1,0,0,40,38
39,2,9,2,3,0,4,1,0,0,50,38
31,2,10,4,6,1,4,0,0,0,25,38
38,0,10,0,3,1,4,0,0,0,40,38
42,5,9,0,10,4,4,0,0,0,40,38
21,2,9,4,10,1,2,1,0,0,11,38
19,2,9,4,2,3,4,1,0,0,40,38
