Age,Workclass,EdNum,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,Country
53,0,14,2,0,0,4,1,0,0,40,37
46,2,14,2,0,0,4,1,0,1740,60,37
38,2,13,2,2,0,4,1,0,0,45,37
39,2,14,2,9,0,4,1,99999,0,40,37
33,2,13,4,3,3,4,1,0,0,40,37
56,4,13,4,3,1,4,0,0,0,60,37
47,4,13,0,11,1,4,0,0,0,50,37
27,2,13,2,11,0,4,1,0,0,75,37
28,2,13,4,3,1,2,1,0,0,48,37
44,0,13,5,3,4,2,0,0,0,60,37
49,1,14,0,3,1,4,0,0,0,40,37
59,4,13,2,3,0,4,1,0,0,25,37
55,2,14,4,9,1,4,0,0,0,40,37
30,2,13,4,11,1,4,0,0,0,40,37
55,5,13,0,0,1,4,1,10520,0,40,37
35,2,13,4,3,3,4,0,0,0,40,37
39,2,13,0,11,4,4,1,0,0,60,37
37,5,13,4,9,1,4,0,0,0,20,37
26,2,13,4,7,2,4,1,0,0,15,37
70,1,14,4,9,4,4,0,7896,0,50,37
42,0,14,2,9,0,4,1,0,0,40,37
39,2,14,4,9,1,4,1,0,0,60,37
28,2,14,4,9,1,4,1,0,0,50,37
39,2,13,2,2,0,4,1,0,0,40,37
53,2,13,0,0,4,4,0,0,0,40,37
38,3,16,2,9,0,4,1,0,0,50,37
39,3,13,2,3,0,4,1,0,0,60,37
23,2,13,4,0,3,4,0,1055,0,10,37
52,2,14,2,11,0,4,1,0,0,40,37
48,2,13,4,2,1,4,1,99999,0,60,37
25,2,13,2,11,5,4,0,0,0,45,37
32,3,14,4,3,1,4,0,0,0,52,37
71,1,14,6,9,1,4,0,0,0,40,37
40,2,13,2,4,0,4,1,0,0,40,37
23,0,13,4,9,1,4,1,0,0,40,37
40,2,13,2,5,3,4,1,0,0,40,37
41,2,14,2,3,5,4,0,0,0,40,37
72,2,13,0,11,4,4,0,0,0,28,37
73,4,16,2,3,0,4,1,1409,0,2,37
39,1,14,2,9,0,4,1,0,0,40,37
41,3,15,4,9,1,4,0,0,0,60,37
30,2,13,4,2,3,4,1,0,0,10,37
46,2,14,0,9,1,4,1,4650,0,44,37
53,5,14,4,0,1,4,0,0,0,40,37
49,1,14,2,9,0,4,1,0,0,40,37
38,2,14,4,3,1,2,0,0,0,38,37
57,4,13,2,3,0,4,1,0,0,50,37
24,2,13,4,3,1,4,1,0,0,40,37
55,4,16,0,3,1,4,0,0,0,30,37
22,2,13,4,5,3,4,1,0,0,30,37
27,4,13,4,2,3,4,1,0,0,35,37
35,3,13,2,3,0,4,1,0,0,60,37
40,2,13,4,7,1,4,1,0,0,37,37
46,2,13,4,3,1,4,1,0,0,55,37
33,2,13,2,11,0,4,1,0,0,55,37
59,3,13,2,3,0,4,1,0,0,50,37
36,2,13,0,0,4,4,0,0,0,40,37
33,2,13,2,0,0,4,1,0,1902,45,37
29,2,13,2,9,0,4,1,0,0,40,37
43,2,14,2,3,0,4,1,0,0,50,37
28,2,13,2,3,0,4,1,0,0,40,37
52,2,14,2,3,5,4,0,15024,0,60,37
33,2,13,2,9,0,4,1,0,0,25,37
24,1,14,4,9,1,4,1,10520,0,40,37
51,1,13,2,3,0,4,1,0,0,40,37
26,2,13,2,12,5,4,0,4508,0,12,37
56,2,13,2,11,0,4,1,0,0,40,37
28,2,13,4,9,1,4,0,0,0,20,37
42,2,13,2,12,0,4,1,0,0,50,37
55,1,14,0,9,4,4,0,0,0,45,37
71,2,14,0,9,1,4,0,0,0,15,10
37,2,13,4,11,1,4,0,0,0,30,37
36,2,13,2,11,0,4,1,0,0,60,37
50,2,16,2,11,0,4,1,0,0,50,37
65,2,13,2,3,0,4,1,99999,0,40,37
25,2,13,4,12,1,4,1,0,0,60,37
40,2,13,2,9,0,4,1,0,0,45,37
50,2,13,0,3,1,4,0,0,0,50,37
43,1,14,6,9,4,2,0,0,0,40,37
49,2,15,2,9,0,4,1,0,0,45,37
60,4,13,0,9,1,4,0,0,0,30,37
51,4,13,2,11,0,4,1,15024,0,50,37
43,2,14,0,3,1,4,0,0,0,50,37
28,5,13,2,9,0,4,1,0,0,20,37
39,2,13,4,0,3,4,0,0,0,50,37
50,2,13,0,3,4,4,1,15020,0,40,37
62,2,13,2,2,0,4,1,7688,0,50,37
30,2,13,2,0,5,1,0,0,0,40,28
34,2,13,2,9,5,4,0,0,0,50,37
42,2,13,0,9,4,4,1,0,653,50,37
49,2,13,0,10,1,4,1,0,0,40,37
48,2,15,0,9,4,4,0,0,0,25,37
35,2,13,2,13,0,4,1,0,0,40,37
29,2,13,2,12,0,4,1,0,0,40,37
35,1,13,2,9,0,4,1,0,0,40,37
48,2,16,2,9,0,4,1,0,0,60,37
26,5,13,2,2,0,4,1,0,0,40,37
46,2,13,0,9,1,2,0,0,0,40,37
45,2,14,4,3,1,4,0,0,2824,50,37
22,1,13,4,9,1,4,0,0,0,35,37
28,2,13,2,2,0,4,1,0,0,45,37
51,4,13,2,11,0,4,1,0,0,40,37
38,2,13,4,7,1,4,1,0,0,40,37
52,2,14,0,9,4,4,0,0,2547,40,37
46,1,13,2,9,0,4,1,0,0,60,37
34,2,13,4,9,1,4,0,0,0,36,37
53,5,16,2,9,0,4,1,0,0,40,37
61,2,13,2,9,0,4,1,0,0,30,37
30,2,13,2,13,0,4,1,0,0,25,6
55,2,16,2,3,0,4,1,0,0,60,37
39,4,13,2,7,0,4,1,0,0,60,37
46,1,14,4,9,1,2,0,0,2258,35,37
53,0,13,2,9,0,4,1,0,0,40,37
22,3,13,4,0,3,4,1,0,0,40,33
63,4,15,2,9,0,4,1,0,0,30,37
55,2,14,2,11,0,4,1,0,0,50,37
27,2,13,4,10,3,4,0,0,0,40,37
47,1,13,2,0,5,4,0,7688,0,40,37
23,5,13,4,9,1,4,0,0,0,40,37
44,1,14,4,9,1,4,0,0,0,40,37
30,4,15,4,9,3,4,1,0,0,40,37
39,2,14,2,9,0,4,1,7688,0,45,37
49,2,14,2,9,0,4,1,0,0,42,37
26,1,13,4,9,3,4,1,1055,0,40,37
29,5,14,4,9,4,1,0,0,0,20,34
65,4,15,0,12,1,4,1,0,0,40,37
43,2,15,2,9,0,4,1,15024,0,60,37
40,0,15,2,9,0,4,1,7688,0,40,37
44,2,14,0,3,1,4,1,10520,0,45,37
34,5,13,2,9,0,4,1,0,0,40,37
46,1,13,2,9,0,4,1,3103,0,50,37
44,2,13,4,9,3,4,1,10520,0,40,37
31,2,13,5,3,1,4,0,0,0,70,37
25,2,13,2,11,0,4,1,0,0,40,37
38,2,15,2,9,0,4,1,99999,0,70,37
37,2,13,2,7,5,1,0,0,0,30,37
45,2,13,0,3,1,4,1,0,0,45,37
63,2,13,4,11,1,4,1,0,0,27,37
39,4,13,2,9,0,4,1,15024,0,50,22
23,2,13,4,3,3,4,0,0,0,40,37
71,1,13,6,9,4,4,0,0,0,6,37
33,2,13,2,9,0,4,1,3103,0,43,37
28,2,13,0,12,1,4,0,0,0,40,37
37,2,14,0,3,4,4,0,0,213,45,37
44,2,13,0,11,4,4,0,0,0,75,37
43,2,14,2,9,0,4,1,0,1902,40,37
47,1,13,0,9,1,4,0,0,0,35,37
29,2,13,2,11,0,4,1,0,0,40,37
45,2,14,2,9,0,4,1,0,0,55,37
59,2,14,0,3,1,4,0,0,0,45,37
51,1,14,2,9,0,0,1,0,0,40,37
71,2,13,2,9,0,2,1,9386,0,50,37
42,2,13,2,11,0,4,1,7298,0,40,37
37,2,13,2,6,0,4,1,0,0,43,37
45,1,13,2,10,0,4,1,0,0,50,37
32,3,13,2,2,0,4,1,7688,0,50,37
46,2,15,4,3,1,4,1,0,0,50,37
47,2,13,2,3,0,4,1,0,0,50,37
28,2,13,4,9,1,4,1,0,0,45,37
41,2,14,6,9,1,4,0,4650,0,55,37
45,2,14,2,3,0,4,1,0,0,50,37
53,2,13,2,3,0,1,1,99999,0,50,17
25,2,13,4,2,3,4,1,0,1590,35,37
65,4,14,2,11,0,4,1,10605,0,44,37
58,5,13,2,3,0,4,1,0,0,40,37
34,2,13,4,3,3,4,1,0,0,40,37
45,2,13,2,9,0,1,1,0,0,40,2
28,0,13,4,3,1,4,1,0,0,40,37
54,4,14,2,11,0,4,1,0,0,50,37
25,2,13,4,11,3,4,0,0,0,40,37
33,2,13,2,9,0,4,1,0,0,45,37
33,2,13,2,11,0,4,1,0,0,60,37
59,2,14,2,2,5,1,0,0,0,35,28
24,2,13,4,3,1,4,1,0,0,40,37
39,1,14,2,9,5,4,0,0,0,28,37
33,4,13,2,2,0,4,1,0,0,35,37
29,2,13,4,11,1,4,0,0,0,60,37
28,5,14,2,3,0,2,1,0,0,40,21
38,2,14,2,3,0,4,1,0,0,60,37
37,2,13,2,9,0,4,1,7688,0,39,37
52,5,14,2,9,5,2,0,0,1848,40,37
43,4,13,2,9,0,4,1,0,1977,40,37
26,2,13,4,9,3,4,1,10520,0,64,37
50,1,14,2,9,5,4,0,15024,0,40,37
27,2,14,4,9,1,4,1,0,0,45,37
62,2,15,2,2,0,4,1,0,0,45,37
38,4,13,2,11,5,4,0,0,0,60,37
51,1,13,2,0,0,4,1,0,0,40,37
30,5,14,4,0,1,2,0,0,0,20,37
54,1,14,0,9,4,2,0,0,0,37,37
28,1,13,4,9,1,4,0,0,0,40,37
32,4,13,2,11,2,4,1,0,0,45,37
38,2,13,2,9,5,4,0,7688,0,40,37
34,2,13,2,11,0,4,1,15024,0,40,37
36,2,13,3,3,1,4,1,10520,0,40,19
54,1,14,2,0,0,4,1,0,0,40,37
32,2,13,2,9,0,4,1,0,0,60,37
39,3,13,2,11,0,4,1,0,0,50,37
31,2,13,2,3,0,2,1,0,1887,40,37
25,2,13,4,9,3,4,0,0,0,50,37
34,2,13,0,9,1,4,0,0,0,50,37
63,2,13,2,2,0,1,1,0,0,40,33
47,2,13,2,9,0,4,1,0,0,50,37
30,2,13,2,9,0,4,1,0,0,60,37
60,2,13,0,9,1,4,0,0,0,42,37
60,2,13,2,3,0,4,1,0,0,45,37
41,1,13,2,9,0,4,1,0,0,45,37
53,2,13,2,4,0,4,1,0,0,60,37
49,2,13,2,11,0,4,1,0,0,60,37
33,2,14,2,9,0,2,1,0,0,35,37
56,2,13,2,9,0,4,1,0,1902,65,37
45,3,13,2,3,0,4,1,0,0,38,37
59,2,16,2,9,0,4,1,0,2415,45,37
54,1,13,2,9,0,4,1,0,1902,40,37
40,0,14,4,3,1,4,0,14084,0,55,37
31,2,13,2,4,0,4,1,0,0,45,37
48,4,13,2,3,0,1,1,0,0,40,22
41,2,13,2,12,5,4,0,0,0,25,37
27,2,13,4,11,1,4,1,10520,0,45,37
55,2,13,2,9,0,4,1,0,0,40,37
26,2,13,4,9,1,4,1,0,0,48,37
33,2,13,2,3,0,2,1,5178,0,40,37
39,2,13,0,9,1,4,0,0,0,36,37
35,2,14,4,3,1,1,1,0,0,40,37
64,2,13,0,3,1,4,0,0,0,40,37
27,2,13,4,9,4,3,0,0,0,33,37
30,5,13,4,0,1,4,1,0,0,40,37
24,2,13,4,3,3,4,1,0,0,40,37
40,2,13,3,11,1,4,1,0,0,40,37
42,2,14,2,3,0,4,1,0,0,40,37
23,2,13,4,11,1,4,0,0,1741,50,37
34,4,15,2,9,0,4,1,0,0,35,37
31,2,14,2,3,0,4,1,0,0,40,37
25,2,13,4,11,4,1,1,0,0,44,28
35,2,13,2,3,0,4,1,0,0,40,37
39,2,13,2,12,0,4,1,0,0,40,37
53,2,14,2,9,0,4,1,3103,0,40,37
62,4,13,0,9,1,4,0,0,0,40,37
44,4,13,2,3,0,4,1,3137,0,40,37
53,2,15,2,9,0,4,1,0,1887,40,37
35,2,13,4,9,1,4,1,0,0,45,37
28,3,13,2,3,0,4,1,0,0,60,37
43,2,14,0,9,4,4,0,0,2547,40,37
33,2,13,4,11,1,4,1,0,0,50,37
41,3,13,2,12,0,4,1,0,0,40,37
25,1,13,4,0,2,2,0,0,0,40,37
35,2,13,0,3,4,4,0,0,0,40,37
55,4,13,6,11,4,4,0,0,0,15,37
65,2,13,2,2,0,4,1,0,0,40,8
50,2,13,2,9,0,4,1,0,1887,36,37
45,1,14,2,9,0,4,1,0,0,40,37
30,2,13,4,11,3,4,0,0,0,65,37
29,4,14,2,2,0,4,1,0,0,30,37
49,2,13,0,3,4,2,0,0,0,40,37
24,2,13,4,9,1,4,1,0,0,35,37
78,3,13,2,3,0,4,1,9386,0,45,37
45,1,14,0,9,4,4,0,1506,0,45,37
34,2,13,2,3,0,4,1,0,0,50,37
40,2,16,2,9,5,4,0,0,1977,20,37
40,2,15,2,2,0,4,1,5178,0,40,24
31,2,14,2,11,0,4,1,0,0,40,37
44,2,13,2,12,0,4,1,0,0,40,37
31,2,13,0,3,1,4,0,0,0,50,37
46,2,14,2,3,0,4,1,0,0,45,37
23,1,13,4,9,1,4,0,0,0,40,37
48,1,14,2,3,0,4,1,0,0,40,37
30,2,15,2,9,0,4,1,0,0,60,37
22,2,13,4,3,3,4,0,0,0,15,37
64,2,16,6,9,1,4,1,0,0,80,37
45,2,13,4,13,1,4,1,0,0,30,37
24,2,13,4,9,3,4,0,0,0,55,37
38,2,13,0,3,1,4,0,0,0,55,37
32,2,14,4,0,4,4,0,0,0,40,37
45,4,13,4,3,1,4,0,0,0,40,37
36,2,13,2,9,0,4,1,0,0,40,37
33,2,14,2,3,0,4,1,0,0,60,37
51,2,13,2,3,0,4,1,0,0,50,37
24,2,13,2,0,5,4,0,0,0,40,31
47,4,13,2,11,0,4,1,0,0,60,37
44,2,13,2,3,0,3,1,0,0,40,31
49,4,14,2,3,0,4,1,5178,0,40,37
35,2,13,2,3,0,1,1,0,0,50,22
32,1,14,4,9,1,4,0,4865,0,40,37
52,2,16,4,3,1,4,1,0,0,40,37
42,2,13,2,2,5,2,0,0,0,35,37
59,1,13,2,10,0,2,1,0,0,30,37
45,2,14,5,12,4,4,0,0,0,36,37
42,4,13,2,2,0,4,1,0,0,50,37
48,2,13,0,3,1,4,0,0,0,50,37
40,5,16,2,9,0,4,1,0,0,50,37
52,2,13,0,0,4,4,0,0,0,45,37
69,2,16,2,9,0,4,1,0,0,40,2
34,2,13,2,11,0,4,1,4508,0,35,37
40,2,13,4,9,1,4,0,0,0,60,37
30,2,13,4,11,1,4,1,0,0,65,37
40,2,14,2,11,0,4,1,0,0,40,37
40,4,15,2,9,0,4,1,0,0,40,37
40,2,13,2,3,0,4,1,0,0,60,37
39,0,13,4,0,1,4,1,0,0,45,37
38,5,13,4,9,1,4,0,0,0,40,37
51,1,14,2,9,0,4,1,0,0,45,37
34,2,13,2,9,0,4,1,0,0,40,37
37,2,15,2,9,0,4,1,0,0,50,37
52,2,13,2,3,0,4,1,0,0,40,37
55,2,15,2,9,0,4,1,0,0,40,37
25,2,13,4,9,1,4,0,0,0,40,37
43,1,14,2,9,0,4,1,0,0,45,37
40,2,13,2,12,0,4,1,0,0,40,37
48,2,16,2,9,0,1,1,0,1902,40,2
40,3,13,2,3,5,4,0,0,0,55,37
40,4,14,2,11,0,4,1,3103,0,50,37
38,2,13,2,3,0,4,1,0,0,40,37
25,2,13,4,9,1,4,1,0,0,44,37
30,2,13,0,11,1,4,1,0,0,40,37
43,1,13,4,9,1,4,1,0,0,40,37
45,2,15,2,3,0,4,1,0,0,40,37
38,5,14,0,0,1,4,0,0,0,40,37
32,1,14,2,9,0,4,1,0,0,48,37
38,1,13,2,3,0,0,1,0,0,50,37
25,2,13,4,5,3,4,1,0,0,40,37
51,2,13,5,11,1,4,1,0,0,40,37
58,1,13,2,9,0,2,1,0,0,40,37
37,5,13,4,9,1,4,1,0,0,38,37
42,2,13,2,13,0,4,1,0,0,58,37
34,5,16,4,9,1,4,0,0,0,60,37
38,2,13,2,9,0,4,1,0,0,50,37
50,2,13,2,3,5,4,0,0,2415,20,37
38,2,13,2,9,0,4,1,0,0,50,37
53,5,16,2,9,0,4,1,7688,0,50,37
50,2,14,2,2,0,4,1,0,1902,45,37
39,2,13,0,0,4,4,0,0,0,20,37
31,2,14,4,9,1,4,0,0,0,46,37
49,2,14,2,3,0,4,1,0,1977,45,37
30,2,13,4,3,1,4,1,0,0,70,37
45,0,13,4,0,1,4,1,0,0,55,37
39,2,13,2,9,0,4,1,0,0,40,37
45,4,13,2,9,0,4,1,0,0,30,37
90,2,13,4,9,3,4,0,0,0,10,37
72,4,15,2,3,0,4,1,0,0,10,37
33,2,16,2,9,0,4,1,0,1977,90,37
39,2,14,2,9,5,4,0,0,1977,24,37
38,4,13,2,2,0,4,1,0,0,35,37
40,1,13,2,3,0,4,1,0,0,60,37
54,2,13,2,3,0,4,1,0,0,55,37
38,2,15,2,9,0,4,1,0,2415,90,37
41,2,13,2,2,0,4,1,0,0,40,37
27,2,13,2,3,2,4,1,0,0,50,37
47,0,13,3,3,1,4,0,0,0,40,37
36,1,13,2,9,0,4,1,0,1672,50,37
32,2,13,4,9,1,4,0,0,0,45,37
57,2,13,2,3,0,4,1,0,0,50,37
35,2,13,2,11,0,4,1,0,0,50,37
38,5,16,2,9,0,4,1,0,0,40,37
50,2,13,2,3,0,4,1,0,0,40,37
51,0,13,2,9,0,4,1,0,0,50,37
62,1,13,0,9,1,2,0,0,0,40,37
39,2,13,0,0,1,4,1,0,0,40,37
33,4,15,2,9,5,4,0,0,0,55,37
31,2,13,2,2,0,4,1,0,0,46,37
38,2,13,2,11,0,4,1,0,0,52,37
55,2,14,2,9,0,4,1,0,0,40,37
35,2,13,4,0,1,4,0,0,0,40,37
27,4,13,4,9,1,1,0,0,0,30,37
28,2,13,2,3,5,4,0,0,0,50,37
54,2,13,2,3,0,4,1,0,0,60,37
33,2,13,2,9,0,4,1,0,0,40,37
66,1,13,6,9,1,2,0,0,2206,25,37
38,2,13,4,12,1,4,0,0,0,45,37
26,2,14,4,9,1,2,1,0,0,40,37
56,2,13,2,3,0,4,1,0,0,42,37
31,4,13,4,11,1,2,1,0,0,40,37
23,2,13,4,12,1,4,0,0,0,20,37
33,2,14,4,3,4,4,1,0,0,40,37
31,2,13,4,11,1,4,1,0,0,40,37
30,2,13,0,11,1,4,1,27828,0,40,37
29,5,13,2,9,0,4,1,0,0,25,25
44,2,15,0,9,1,4,0,2354,0,99,37
48,2,14,2,9,0,4,1,0,0,35,37
50,2,13,5,11,1,4,1,0,0,40,37
34,2,13,2,11,5,4,0,0,0,40,37
23,2,13,4,9,1,4,0,0,0,25,37
61,2,13,0,11,4,4,1,0,0,40,37
47,1,14,4,12,1,4,1,0,0,40,37
30,2,13,4,3,1,4,0,0,0,50,37
28,2,13,2,11,0,4,1,0,0,40,37
53,1,14,0,9,1,2,0,0,0,40,37
36,2,13,2,3,0,4,1,0,0,50,37
33,2,14,2,9,0,4,1,0,0,45,37
44,2,13,2,2,0,4,1,0,0,12,37
40,1,13,2,9,0,4,1,0,0,40,37
23,2,13,4,9,3,4,0,0,0,40,37
28,3,13,2,3,0,4,1,0,0,50,37
24,2,13,4,11,3,1,1,0,0,55,37
22,2,13,4,3,3,4,1,0,0,40,37
24,2,13,4,3,1,4,0,0,0,50,37
26,2,13,4,11,1,4,0,0,0,40,37
31,4,13,4,12,1,4,0,0,0,40,37
32,5,16,4,9,1,4,0,0,0,70,37
41,4,14,0,5,4,4,1,0,0,40,27
49,2,13,0,3,1,4,0,0,0,40,37
31,2,13,2,12,0,4,1,0,0,43,37
34,2,13,4,3,1,4,1,0,1590,50,37
37,4,13,2,12,0,4,1,0,0,40,37
57,5,16,2,9,0,4,1,0,0,40,37
48,1,14,4,9,4,4,0,0,1380,40,37
49,2,14,2,3,0,4,1,0,0,65,37
45,2,13,2,3,0,4,1,0,0,45,37
29,2,16,2,9,0,4,1,0,0,50,37
49,2,13,2,3,0,4,1,0,0,50,37
27,2,13,4,3,3,4,0,0,0,40,37
39,2,13,2,11,0,4,1,0,0,30,37
48,2,14,0,11,1,4,1,0,0,35,37
44,2,13,4,11,1,4,1,0,0,45,37
32,2,13,2,3,0,4,1,0,0,40,37
30,2,13,4,11,4,2,1,0,0,50,37
61,1,16,2,3,0,4,1,4064,0,40,37
26,1,13,4,9,3,2,0,0,0,35,37
40,2,13,2,2,0,4,1,0,0,31,37
46,1,13,0,10,1,2,1,0,0,50,37
47,0,13,0,9,4,4,1,0,0,40,37
54,2,14,0,9,1,4,0,0,2559,40,37
25,5,14,4,3,1,4,1,0,0,40,37
33,2,14,4,11,1,4,0,0,0,40,37
30,2,13,4,9,1,4,1,0,0,50,37
45,5,13,0,0,1,4,0,0,0,40,37
35,2,13,4,11,1,4,1,0,0,40,37
46,5,13,2,9,0,2,1,0,0,40,37
39,2,13,5,9,1,4,1,0,0,50,37
50,3,14,2,11,0,4,1,15024,0,40,37
54,4,14,0,9,1,4,1,0,0,30,37
24,2,13,4,12,1,4,0,0,0,40,37
72,2,13,2,10,0,4,1,0,0,17,37
36,2,13,4,9,3,4,0,0,0,35,37
43,1,13,2,9,0,4,1,0,0,40,37
24,2,13,4,9,3,4,1,0,0,20,37
39,2,13,4,3,1,4,1,0,0,60,37
63,4,14,5,9,1,4,1,0,0,40,37
48,2,13,4,9,1,4,1,0,0,40,37
36,5,14,4,9,1,4,1,0,0,40,37
36,2,14,2,3,0,4,1,0,0,70,37
32,2,13,2,2,0,4,1,0,0,40,37
72,2,14,4,9,1,4,1,2329,0,60,37
51,5,16,0,9,1,4,1,0,0,30,37
63,3,15,2,9,0,4,1,15024,0,50,37
50,4,14,2,3,0,4,1,0,0,20,37
52,2,13,0,9,4,4,0,0,1755,40,37
38,3,13,2,2,0,4,1,15024,0,35,37
29,2,14,4,3,1,4,0,0,0,45,37
45,2,16,2,9,5,4,0,0,1977,30,37
26,2,15,2,9,0,4,1,99999,0,60,37
29,2,13,2,9,0,4,1,5013,0,40,10
31,1,13,4,9,3,4,0,6849,0,40,37
38,2,13,2,2,0,4,1,0,0,40,37
49,2,14,2,9,5,4,0,0,1977,40,37
22,2,13,4,7,3,4,0,0,0,20,37
42,2,14,0,11,1,4,1,0,0,50,37
48,2,13,2,9,0,4,1,0,0,45,20
43,2,13,2,9,0,4,1,0,0,50,37
37,2,13,2,9,2,4,1,0,0,40,37
41,2,13,2,11,5,4,0,0,0,12,37
45,2,14,2,3,0,4,1,0,0,50,37
41,5,14,2,9,0,4,1,0,0,40,37
34,2,13,2,3,0,2,1,0,0,45,37
33,1,14,2,9,5,4,0,0,0,40,37
44,2,14,2,9,0,4,1,7298,0,40,37
40,2,13,0,3,1,4,1,0,0,55,37
42,3,13,2,3,0,4,1,0,0,50,37
42,1,13,4,3,3,4,1,4650,0,35,37
40,2,13,2,9,0,4,1,0,0,50,37
26,2,13,2,11,0,4,1,0,0,40,37
35,3,15,2,9,0,4,1,0,0,50,37
33,4,14,2,9,5,4,0,0,0,8,37
39,2,13,2,9,0,4,1,0,0,50,37
43,2,15,2,9,0,4,1,15024,0,55,37
44,1,13,2,3,0,4,1,0,0,52,37
47,2,13,2,12,0,4,1,15024,0,40,37
40,3,15,2,9,0,4,1,15024,0,40,37
56,4,13,2,9,0,4,1,7688,0,40,37
43,2,13,2,9,0,4,1,0,0,40,37
22,2,13,4,9,3,4,0,0,0,6,37
50,3,14,2,11,0,4,1,0,0,40,37
25,2,13,4,9,3,4,1,0,0,20,37
46,1,13,2,10,0,4,1,15024,0,40,37
43,1,14,2,3,0,4,1,0,1977,60,37
38,2,13,2,6,0,4,1,0,0,40,18
42,2,14,4,3,1,4,1,0,0,45,37
36,2,13,2,9,0,4,1,0,0,48,37
37,4,13,2,11,0,4,1,0,0,20,1
49,3,16,2,9,0,4,1,15024,0,50,37
32,2,13,2,9,0,4,1,0,0,50,37
27,3,14,4,13,3,4,1,0,0,40,37
33,2,13,5,3,1,2,0,0,0,45,37
33,2,14,4,9,1,4,0,0,0,40,37
62,1,16,6,9,4,4,0,0,0,40,18
31,2,13,0,7,1,1,1,99999,0,70,37
46,0,14,2,3,0,4,1,0,0,40,8
33,2,13,4,9,1,4,0,0,0,45,37
52,2,13,2,3,0,4,1,0,0,40,37
27,2,13,4,11,1,4,1,27828,0,40,37
24,5,13,4,9,1,4,1,0,0,40,37
27,1,13,4,9,1,4,1,0,0,35,37
31,2,13,4,0,1,4,1,0,0,50,37
57,2,14,0,3,1,4,1,0,2824,50,37
26,2,14,4,9,1,4,0,0,0,40,37
59,1,14,6,9,4,4,0,4787,0,60,37
27,2,13,4,0,3,2,0,0,0,40,37
26,2,13,2,11,0,4,1,0,0,40,37
43,5,13,0,9,4,4,0,1506,0,36,37
30,2,13,4,11,2,4,0,0,0,40,37
29,2,14,4,13,3,2,1,0,0,40,37
43,2,13,2,0,0,4,1,0,0,40,37
45,1,13,0,9,4,4,0,0,0,40,37
40,2,14,2,3,0,4,1,0,0,46,37
27,2,13,2,12,0,4,1,0,0,30,37
42,3,15,2,9,0,4,1,99999,0,99,37
31,2,13,6,11,4,4,0,0,1380,40,4
31,1,14,2,9,0,4,1,0,0,45,37
46,3,14,2,3,0,4,1,0,0,60,37
33,2,16,2,9,0,4,1,15024,0,50,37
52,2,13,0,9,4,4,0,0,0,40,37
24,2,14,4,0,1,4,1,0,0,56,37
31,2,13,2,3,0,4,1,0,0,40,37
26,2,13,4,3,3,4,0,0,0,40,37
28,2,13,4,11,3,4,0,0,0,40,37
23,2,13,4,9,3,4,0,0,2258,40,37
45,2,16,0,11,1,4,1,99999,0,55,37
59,1,13,2,9,5,4,0,0,0,45,37
35,2,16,2,3,0,4,1,0,0,45,37
27,5,13,4,9,4,4,1,0,0,50,37
60,1,14,2,9,0,4,1,0,0,40,37
41,2,13,2,3,0,4,1,7688,0,45,37
36,5,14,4,9,1,2,0,0,0,40,37
31,2,13,2,11,0,4,1,15024,0,60,37
36,0,13,2,9,0,1,1,0,0,40,37
27,2,13,5,3,1,4,0,0,0,60,37
24,2,13,5,3,1,4,0,0,0,40,37
45,4,13,0,3,4,4,1,0,0,50,37
33,4,13,2,11,3,4,1,0,0,20,37
31,3,15,2,9,5,4,0,0,0,99,37
25,3,13,4,11,1,4,1,0,0,45,37
61,2,13,2,6,0,4,1,0,0,40,37
73,2,13,2,9,0,4,1,1173,0,75,37
27,2,13,4,3,1,4,0,0,0,40,37
76,3,13,2,4,0,4,1,6514,0,40,37
27,2,13,4,0,1,4,0,0,0,40,37
54,2,13,2,13,0,4,1,0,0,40,37
56,2,14,2,9,5,4,0,0,0,40,37
27,2,13,2,9,0,4,1,0,0,40,37
44,1,13,2,10,0,4,1,0,0,40,37
61,5,15,2,9,0,4,1,0,1902,40,37
44,2,13,2,3,0,4,1,0,0,40,37
32,2,13,4,3,1,4,1,0,0,40,37
38,1,14,5,9,4,4,0,0,0,40,37
55,2,13,2,3,0,4,1,15024,0,50,37
52,3,13,4,3,1,4,1,0,0,40,37
39,3,13,2,11,0,4,1,0,0,40,37
31,2,14,2,3,0,4,1,0,1977,48,37
43,2,13,2,5,0,4,1,0,0,38,37
56,2,13,2,9,0,4,1,0,0,50,37
41,5,14,0,9,1,4,1,0,0,35,37
46,3,13,2,3,0,4,1,0,0,10,37
25,1,13,2,9,5,4,0,0,0,50,37
52,2,13,2,9,0,2,1,0,0,40,37
50,4,13,0,9,1,4,0,0,0,60,37
48,0,16,2,9,5,4,0,0,0,40,37
24,0,13,4,3,1,4,1,0,0,40,37
24,2,13,4,11,1,4,0,0,0,25,37
34,2,13,0,9,4,4,0,0,0,40,37
30,2,13,2,2,0,4,1,0,0,30,37
23,1,13,4,9,4,4,1,0,0,40,37
40,2,13,2,3,0,4,1,7688,0,40,37
39,3,14,0,3,1,1,1,0,0,99,22
55,2,13,2,11,0,4,1,0,0,50,37
46,2,14,4,9,1,4,1,0,0,40,37
42,2,14,2,9,0,4,1,0,0,40,37
